1990-05-16-VsiZbor-s002-01,204,"Člani Izvršnega sveta so: dr. Marko Kranjec, republiški sekretar za finance, Janez Janša, republiški sekretar za ljudsko obrambo, Igor Bavčar, republiški sekretar za notranje zadeve, dr. Rajko Pirnat, republiški sekretar za pravosodje in upravo, Jožica Puhar za republiški komite za delo, Igor Umek za republiški komite za družbeno planiranje, Stane Stanič za republiški komite za informiranje, Lojze Janko za republiški komite za zakonodajo, dr. Dimitrij Rupel za republiški komite za mednarodno sodelovanje, Mihael Jazbinšek za republiški komite za varstvo okolja in urejanje prostora, dr. Miha Tomšič za republiški komite za energetiko, Izidor Rejc za republiški komite za industrijo in gradbeništvo, Maks Bastl za republiški komite za trg in splošne gospodarske zadeve, Ingo Paš za republiški komite za turizem in gostinstvo, Viktor Brezar za republiški komite za drobno gospodarstvo, dr. Jože Osterc za republiški komite za kmetijstvo, gozdarstvo in prehrano, Marjan Kranjc za republiški komite za promet in zveze, Franc Godeša, za republiški komite za borce in vojaške invalide, dr. Katja Boh za republiški komite za zdravstvo in socialno varstvo, dr. Peter Vencelj za republiški komite za vzgojo in izobraževanje ter telesno kulturo, dr. Peter Tancig za republiški komite za raziskovalno dejavnost in tehnologijo, dr. Janez Dular, odgovoren v Izvršnem svetu za Slovence po svetu."
1990-06-13-DruzPolZb-s002-01,170,"Komisije: Komisija Skupščine Republike Slovenije za notranjo politiko s 13 člani, Komisija Skupščine Republike Slovenije za spremljanje preobrazbe družbene in zadružne lastnine s 13 člani, Komisija Skupščine Republike Slovenije za denacionalizacijo s 13 člani, Komisija Skupščine Republike Slovenije za politiko in strategijo nacionalnega in regionalnega razvoja do 15 članov, Komisija Republike Slovenije za urejanje skupnih interesov in odnosov v Jugoslaviji z 11 člani, Komisija Skupščine Republike Slovenije za človekove pravice in državljanske svoboščine z 11 člani, Komisija Skupščine Republike Slovenije za varstvo okolja in naravne dediščine z 13 člani, Komisija Skupščine Republike Slovenije za pomorstvo z 11 člani, Komisija Skupščine Republike Slovenije za žensko politiko z 9 člani, Komisija Skupščine Republike slovenije za družino z 9 člani, Komisija Skupščine Republike Slovenije za mirovno politiko z 9 člani, Komisija Skupščine Republike Slovenije za informiranje z 11 člani, Komisija Skupščine Republike Slovenije za pripravo in spremljanje izvajanja poslovnika s 13 člani, Komisija Skupščine Republike Slovenije za Svetovni slovenski kongres s 13 člani, Komisija Skupščine Republike slovenije za ljudsko obrambo s 13 člani."
1990-06-13-VsiZbor-s003-01,104,"Meni je žal, da kolega Šetinc teh vprašanj ni sprožil na našem poslanskem klubu in da se je odločil za metodo razprave pred tem širokim avditorijem in zato moram to sprejeti; po moje je zelo nespametno ne sodelovati pri uresničevanju tiste politike, ki smo jo tudi mi obljubljali volivcem, vsaj recimo 3/4 delu in moja odločitev, da zdaj, ko je mogoče uresničevati resnično evropsko orientacijo slovenske zunanje politike, da grem tja in pripomorem k temu, za kar sem se sam boril v tej stranki, bivši MO, potem ZSMS LS in tisti kratek čas, ki sem ga preživel v slovenskem parlamentu v času starega režima."
1990-06-13-ZbObc-s002-01,109,"Komisija za volitve, imenovanja in administrativne zadeve je na 2. seji 29.5.1990 obravnavala izhodišča za oblikovanje delovnih teles Skupščine Republike Slovenije, na tretji seji dne 7.6.1990 in 4. seji dne 12.6.1990 pa je obravnavala predloge odlokov, in sicer: o ustanovitvi, nalogah in sestavi in številu Komisije Skupščine Republike Slovenije za ustavna vprašanja, o sestavi in številu članov Zakonodajno-pravne komisije Skupščine Republike Slovenije, o sestavu in številu članov Komisije Skupščine Republike Slovenije za vloge in pritožbe, o sestavi in številu članov Komisije za mednarodne odnose, o sestavi in številu članov Komisije za narodnosti, o sestavu in številu članov Komisije Skupščine Republike Slovenije za nadzorstvo nad zakonitostjo dela Službe državne varnosti."
1990-06-13-ZbZdruDel-s002-01,96,"Vsaj v januarju nismo vedeli, pa je bila zelo visoka za nas po naši oceni za to siromašno oceno na našega dela 11,94 previsoka in sami ugotovili, ne da bi kdo povedal, da je konkretno zbrano bilo toliko in toliko dinarjev - 760 milijonov, zdravstvu pa dano ((ob povračilu nekih iz poprejšnjih mesecev prejšnjega leta nekih obveznosti) približno okoli 500 (nekateri pravijo še manj.) In ko smo vprašali pristojne organe, kje pa je preostali denar, smo dobili odgovor, da je to samo inštrument zbiranja sredstev in da naj nas to nič ne skrbi niti nič ne briga."
1990-06-14-DruzPolZb-s002-02,117,"Za 14. točko - predlog zakona o ratifikaciji sporazuma o garanciji med Socialistično Federativno Republiko Jugoslavijo in Mednarodno banko za obnovo in razvoj, za drugo posojilo za strukturno prilagajanje, je predlog, da se sprejme sklep, vi ga imate, v katerem 1. točka ostane nespremenjena, 2. točka pa se spremeni, tako da se glasi: ""Skupščina Republike Slovenije pooblašča svojo delegacijo v Zboru republik in pokrajin Skupščine Socialistične federativne republike Jugoslavije, da v postopku usklajevanja razčisti navedeno vprašanje."" Do tu je tekst identičen, kot ga imate, potem pa se nadaljuje z novim tekstom in opozori, da ""Skupščina Republike Slovenije porabo sredstev pogojuje s sprejemom kriterijev in meril za uporabo teh sredstev."" To je nov del zadnje, 2. točke tega sklepa."
1990-06-14-ZbObc-s002-02,124,"Za realizacijo odkupa 80.000 ton pšenice predlagamo, da Republiški komite za kmetijstvo, gozdarstvo in prehrano in Republiški komite za tržišče in splošne gospodarske zadeve prek podjetja za blagovne rezerve Republike Slovenije prevzameta naslednje obveznosti: a) da Republiški komite za kmetijstvo, gozdarstvo in prehrano in Republiški komite za tržišče in splošne gospodarske zadeve zagotovita potrebna sredstva okoli 31,2 mio din za pokrivanje negativnih razlik. b) Podjetje za blagovne rezerve Republike Slovenije pa zagotovi še finančna sredstva za pokrivanje stroškov prevoza do silosov, stroškov kakovostnega in količinskega prevzema, stroškov prevzema pšenice v silose in stroškov financiranja zalog, to je obresti za najeta posojila za plačilo pšenice pridelovalcem in da pravočasno priskrbi za potrebna sredstva, to je lastna in bančna sredstva, za nemoten odkup 80.000 ton pšenice."
1990-06-14-ZbZdruDel-s002-02,133,"Torej poročilo komisije obsega predvsem obravnavo amandmaja, ki ga je včeraj ustno predložil delegat Emil Milan Pintar, v naslednjem besedilu: ""V primeru, da število kandidatov presega predvideno število članov delegacije, se kandidatna lista tako strukturira, da se zagotovi ustrezna struktura izvoljene delegacije."" Komisija je soglašala z vsebino predlaganega amandmaja, hkrati je pa spravila predloženo besedilo v ustreznejšo formo, tako da se vsebina ni po našem mnenju prav nič spremenila, amandma k temu 27.c členu dopolnitve začasnega poslovnika naše skupščine, pa naj bi se tako glasil: ""Lista kandidatov, na kateri število kandidatov presega število članov delegacije, se oblikuje tako, da se pri izvolitvi zagotovi ustrezna zastopanost političnih organizacij."" Torej kot obrazložitev lahko rečem, da v primeru odprte kandidatne liste je s tem amandmajem omogočeno, da bo pri izvolitvi zagotovljena ustrezna zastopanost političnih strank."
1990-07-02-DruzPolZb-s003-01,94,"Dalje vas še obveščamo, da je Liberalna stranka, doslej Slovenska obrtniška stranka, vložila predlog za spremembo zakona o Gospodarski zbornici, Svet svobodnih sindikatov je vložil predlog za izdajo zakona o uveljavitvi kolektivnih pogodb, Izvršni svet Skupščine Republike Slovenije je posredoval sklep, v katerem predlaga, da Skupščina pooblasti g. Igorja Bavčarja, člana Izvršnega sveta Skupščine Republike Slovenije in republiškega sekretarja za notranje zadeve, da v imenu Skupščine Republike Slovenije podpiše dogovor o usklajevanju višine taks za izdajo in podaljšanje potnih listin, za izdajo vizumov v potno listino ter za sprejem in odpust iz državljanstva SFRJ."
1990-07-02-VsiZbor-s004-01,115,"Namreč, tudi tako imenovana soglasja k mednarodni ratifikaciji pravnih aktov se dajo s tem ustavnim zakonom do tistega roka, ko bomo rekli, da bo Skupščina Slovenije ratificirala posebej te pravne akte in s tem podaljšati s tem ustavnim zakonom, tako kot si predstavljam, a bo v tem ustavnem zakonu povedano: ti pa ti zakoni, ti pa ti pravni predpisi Skupščine SFRJ, ti in ti členi Ustave SFRJ za področje, za ozemlje Slovenije ne veljajo več, kar ne pomeni, da za področje, za ozemlje Slovenije ne veljajo več, kar ne pomeni, da se slovenska ustava postavlja nad zvezno ustavo, postavlja se samo za ozemlje Slovenije in za območje države Slovenije, ne pa za ostale dele Jugoslavije."
1990-07-02-VsiZbor-z002-01,97,"Ugotovili smo namreč, da je Družbenopolitični zbor sprejel vse točke po predvidenem predloženem dnevnem redu, razen predloga glede spremembe zakona o Gospodarski zbornici Slovenije, Zbor občin je sprejel predlog zakona o hitrem postopku o spremembi zakona o Gospodarski zbornici Slovenije, ni pa sprejel točke glede informacije orožja teritorialne obrambe, Zbor združenega dela pa je sprejel zakon o Gospodarski zbornici, vendar po skrajšanem postopku da opravi prvo fazo, sprejel je delno mnenje, da se poda delna razprava o točki glede orožja teritorialne obrambe in razlikuje se od drugih zborov glede zakona o moratoriju prodaje nepremičnin in sečnje gozdov."
1990-07-02-ZbObc-s003-01,94,"Bom zelo kratek, ne bom ponavljal tega, kar je bilo rečeno in kar je zapisano, vendar glede na to, da medzborovske skupine ni bilo vrsto odgovorov na zahtevo, ki so bile postavljene v zlasti treh zborih in glede na to, da smo imeli pred seboj predlog stališč zborov skupščine, o katerih je pravkar govoril gospod predsednik in glede na to, da smo tudi kot predstavniki te skupine iz sestava Zbora občin soglašali z načelno opredelitvijo teh stališč predlagam,d a danes naš zbor tudi ta stališča, ki jih je predsednik ravnokar prebral, tudi sprejme."
1990-07-02-ZbZdruDel-s003-01,120,"Gre za to, da ni sporna 1. točka dnevnega reda, medtem, ko pri 2. točki dnevnega reda, ki ste jo dobili kot predlog na dom - gre za programsko usmeritev Izvršnega sveta Skupščine Republike Slovenije - pa je bilo dogovorjeno, da zaradi tega, ker smo pač dobili velik del gradiv šele danes, to sta dve zeleni brošurici, ki ste ju prejeli, odnesete domov, ker se bomo o njih še pogovarjali, ne samo na naslednji seji, ampak še kasneje, zato, ker so to gradiva, ki imajo dolgoročni vsebinski pomen in jih prosim ne uničite, ampak jih zadržite zaradi tega, ker se bomo večkrat pri citiranju na stališča Izvršnega sveta ali pa pri programiranju dela za naslednjih več let, še vračali na ta gradiva."
1990-07-13-VsiZbor-z001-01,53,"V razpravi je treba povedati še, da zakon določa, da neizpolnitev zakona o sredstvih Sklada federacije za kreditiranje hitrejšega razvoja manj razvitih republik in pokrajin omogoča, da zvezni sekretar za finance prek republiške službe družbenega knjigovodstva zahteva blokado republiškega oziroma pokrajinskega proračuna, če republike oziroma pokrajina ne izvaja predpisanih obveznosti do Sklada federacije."
1990-07-14-VsiZbor-z001-02,120,"Glede na to da tako obe ustavi kot oba zakona o ljudski obrambi še vedno dajeta organom republike vse bistvene pristojnosti v zvezi s Teritorialno obrambo in da so se te deloma zmanjšale samo na podlagi določenih podzakonskih aktov, navodil, pravilnikov in ukazov, ki niso v skladu z ustavo in zakoni, in da na podlagi teh ustavnih in zakonskih določil še vedno obstaja vsa odgovornost na strani republike in občin, predlagam, danes vsi zbori Skupščine Republike Slovenije sprejmejo informacijo potem ko se sestanejo na ločenih sejah, predlagajo poslance v medzborovsko skupino, ki bo na podlagi teh obeh informacij, ki sta bili predloženi, in na podlagi kasnejšega celovitega poročila Predsedstva Republike Slovenije pripravilo predlog ocen in stališč za julijsko zasedanje skupščine."
1990-07-18-DruzPolZb-s004-01,199,"S pošiljko, z dne 13.7.1990, ste prejeli 13 predlogov odlokov o ustanovitvi, nalogah, sestavi in številu komisij Skupščine Republike Slovenije (za svetovni slovenski kongres, za obrambo, za družino, za žensko politiko, za pomorstvo, za denacionalizacijo, za človekove pravice in državljanske svoboščine, za notranjo politiko, za strategijo nacionalnega in regionalnega razvoja, za urejanje skupnih interesov in odnosov v Jugoslaviji, za varstvo okolja in naravne dediščine, za mirovno politiko in za informiranje in predlog odloka o spremembi in dopolnitvi odloka o ustanovitvi, nalogah, sestavi in številu članov Komisije Skupščine Republike Slovenije za celovito proučitev okoliščin, posledic in pojavov oškodovanja družbenega premoženja. 13 predlogov odlokov o ustanovitvi, nalogah, sestavi in številu članov odborov Družbenopolitičnega zbora (in to za lokalno samoupravo, za kmetijstvo in gozdarstvo, za urejanje prostora ter stanovanjsko-komunalna vprašanja, za promet in zveze, za zdravstvo, za vzgojo in izobraževanje ter telesno kulturo, za raziskovalno dejavnost in tehnologijo, za kulturo in varstvo kulturne dediščine, za visoko šolstvo, za delo, zaposlovanje in socialno politiko, za pravosodje in upravo, za varstvo potrošnikov, za mladinska vprašanja), ter 13 kandidatnih list za izvolitev predsednika in članov odbora Družbenopolitičnega zbora teh odborov in kandidatno listo za izvolitev predsednice Odbora za lokalno samoupravo na ravni Skupščine Republike Slovenije."
1990-07-18-VsiZbor-z003-01,73,"Zlasti z nelastninskim konceptom družbene lastnine in z njim povezano dogovorno ekonomijo, s poskusi nadomeščanja človeka in njegovih pravic ter svoboščin kot izhodišča družbene ureditve in vira oblasti, z modelom vodilnega razreda in ene partije, čeprav korigiranega s samoupravljanjem, s podrejanjem nacionalnega interesa razrednemu ter z birokratsko politično-partijsko organizacijo družbe in države, kar vse je, med drugim, pripeljalo do krize, do razvojne stagnacije ter socialne, gospodarske in politične dezintegracije jugoslovanske in slovenske družbe."
1990-07-18-ZbObc-s004-01,156,"In glede na to, da se je republika opredelila, da ne čaka in da ni potreba sprejeti republiškega zakona o zadrugah, ampak da naj bi veljal zvezni predpis o reorganizacijah, s tem, da se razreši vprašanje 36. in 37. člena, ko gre za vprašanje vračanja družbene lastnine, je nastala velika vrzel, na način, da se firme, predvsem živilska industrija, mlekarne, klavnice, kleti in druga živilska industrija reorganizira na podlagi zakona o podjetjih, da ne upošteva pri teh reorganizacijah deleža kapitala, ki ga kot solastniški delež uveljavljajo in bodo uveljavljale zadruge, na podlagi načina vračanja zadružnega premoženja, ki ga bo uredil ali poseben zakon, ali specialni zakon o zadrugah v Sloveniji, je prišlo do transformacije v tem zadnjem polletnem obdobju, v transformacijo v holdniška podjetja, v delniške družbe in na ta način je bil posredno odtujen del tega premoženja, na katerem smo zainteresirani vsi zadružniki na področju kmetijstva in je bilo ustvarjeno predvsem v letih 52-59."
1990-07-18-ZbZdruDel-s004-01,94,"Tukaj sem pripravil eno dopolnilo, in sicer: da se v tretjem poglavju ""družbene dejavnosti"" drugi odstavek na 25. strani v celoti črta in nadomesti z novim odstavkom, ki se glasi: ""Družbene dejavnosti so v ustrezni družbeni delitvi dela odvisne od stanja v družbi in njenega nivoja razvoja, hkrati pa so nujni pogoj za njen razvoj, zato jih ob uravnoteženi ekonomsko optimalni družbeni delitvi dela ne moremo obravnavati kot porabo, temveč kot pomemben razvojni dejavnik in integralni del celokupne družbeno ekonomske sfere, ki zagotavlja višjo izobrazbo, zdravstveno in kulturno raven celotnega prebivalstva in socialno blaginjo."
1990-07-19-DruzPolZb-s004-02,156,"Mi smo v preteklem obdobju imeli zelo mučno situacijo, ko je vsak minister kapituliral na dveh straneh (govorim o ministrih na področju družbenih dejavnosti) najprej je kapituliral proti lastnemu finančnemu ministru, ki ga je zmeraj stiskal na minimum in takoj za tem je kapituliral proti lastni volilni bazi, takrat je bilo to recimo njegovo profesionalno področje, ker je veljalo tisto klasično kar dejansko načelo, da najboljši kulturni minister je najboljši kulturnik, minister za zdravstvo mora biti zdravnik, minister za znanost mora biti znanstvenik; po tej logiki bi moral biti direktor pasje bolnice največkrat operirani pes v pasji bolnici (dobro, toliko daleč nismo šli s tem kardeljanskim načelom, pa zelo blizu temu); posledica tega pa je, da se je ta človek, ki se je moral vračati v svojo sfero, praviloma kapituliral proti financ ministru in je znižal proračun za svoje področje, je povzročil katastrofo, ker ni šel namen denarja v reorganizacijo področja, ampak v minimizacijo obstoječih razmerij."
1990-07-19-VsiZbor-s005-01,141,"Sodni svet Republike Slovenije predlaga Skupščini Republike Slovenije, da ponovno izvoli Marušo Primožič za sodnico Temeljnega sodišča v Ljubljani; da izvoli Bogomirja Horvata in Špelo Prodan za sodnike Temeljnega sodišča v Kopru; Vojka Čujoviča in Majdo Urh za sodnike na Temeljnem sodišču v Kranju; Tončka Bevca, Martina Breganta, Brigito Domjan, Agato Jarec za sodnike Temeljnega sodišča v Ljubljani; Jožo Nikolič, Danila Obersnela, Konrada Rebrnika, Vanjo Štiglic, Matjaža Štoka za sodnike Temeljnega sodišča v Mariboru; Pavla Budina in Vesno Štih za sodnike Temeljnega sodišča v Novi Gorici; Marijo Gerden, Janjo Vrečič in Adolfa Zupana za sodnike Temeljnega sodišča v Novem mestu; nadalje, da razreši mag. Dušana Dougana, sodnika Temeljnega sodišča v Kopru z 31.8.1990; Gojmiro Jelenc-Golob, sodnico Temeljnega sodišča v Ljubljani z 31.10.1990; Aljoša Rupla, sodnika Temeljnega sodišča v Ljubljani z 31.8.1990 in Draga Ušena, sodnika Temeljnega sodišča v Mariboru z 31.8.1990."
1990-07-19-ZbObc-s004-02,120,"Ta trenutek pa, še enkrat poudarjam, gre za kratkoročno politiko ukrepa ob konceptu, ki je bil predstavljen in mislim, da ga tudi mi podpiramo, vsaj pri nas v Zadružni zvezi, da se zavzemamo za odprte meje, ne zavzemamo se za zapiranje ne proti jugu ne proti vzhodu, ne proti zahodu, ampak, da se soočamo z evropsko produktivnostjo, da pa zahtevamo, ob tistih dveh dokumentih, ko sem jih večkrat že izpostavil, uvoz reprodukcijskega materiala brez carinskih dajatev, pa tega nismo bili uslišani, še vedno plačujemo v nekaterih repromaterialih od 56% dajatev, sprostitev prometnega davka, če banaliziram, tudi pri D2, ko plačujemo cestni dinar, pa s tem zidamo stroške naše kalkulacije in še druge elemente, ki so bili v tem dokumentu napovedani."
1990-07-19-ZbZdruDel-s004-02,119,"Pri predlogu zakona o spremembi zakona o proračunu Republike Slovenije za leto 1990, pri predlogu zakona o kriterijih in načinu sofinanciranja uresničevanja pravic presežkov delavcev, pri predlogu zakona o spremembah in dopolnitvah zakona o zajamčenem osebnem dohodku, pri predlogu zakona o dopolnitvi zakona o hranilno-kreditnih službah, pri predlogu za izdajo zakona o spremembi zakona o zagotavljanju sredstev za skupne družbene potrebe v letu 1990 in o proračunu določenih obveznosti iz dohodka za skupne in splošne družbene potrebe za leto 1989 s predlogom zakona, o predlogu zakona o spremembah in dopolnitvah zakona o pokojninskem in invalidskem zavarovanju ter o predlogu za izdajo zakona o spremembah in dopolnitvah zakona o postopku za ustanovitev, združitev oziroma spremembo območja občin s predlogom zakona."
1990-07-30-DruzPolZb-s004-03,117,"Sam osebno bi bil tudi za to, da se investicijske aktivnosti ustavijo, vendar sem danes slišal trditev, da bi konzervacija tega stanja stala več kot končati investicijo (končati investicijo stane približno 10%.) Zato je verjetno ta solucija, kot jo bodo sedaj predlagali verjetno predstavniki Zelenih, se pravi korekcija te druge variante, s tem da se vrata pusti odprta v tem smislu, da dokler ni vse razčiščeno, toliko časa ne bo polnjenja, prava tudi za Izvršni svet, čeprav moram povedati, da je taka solucija implicirana že v obeh variantah izvršnega sveta, ker je to bil že sklep tudi meddravske komisije, bo pa ta skupščinski sklep zelo pripomogel k temu, da se bo avstrijska stran pravzaprav obnašala malce hitreje."
1990-07-30-VsiZbor-s006-01,80,"Preden pa izvolimo delegate za pomoč pri vodenju glasovanja, bi ta zbor opozoril oz. bi dal, če se zbor s tem strinja, v razpravo vprašaje, ali gremo sploh v izvolitev delegacije, saj je Zbor republik in pokrajin praktično kastriran v svojem delu, glede na to, da je bila razpuščena Skupščina SAP Kosova in Izvršni svet Kosova, da torej Zbor republik in pokrajin, v skladu z ustavo ne more poslovati, ker nima delegacije, ki bi imela polnomočje oz. mandat kosovske skupščine."
1990-07-30-ZbObc-s004-03,97,"Mislim, da so tudi ostali poslanci, ki so sopodpisniki tega amandmaja, tudi v tem zboru in v Družbenopolitičnem zboru, ta trenutek pred dilemo, ali razmišlja Izvršni svet, da je omejitev oprostitve prometnega davka izključno na uporabnika, ki je invalidsko-pokojninsko zavarovan, strateška usmeritev in ali se ne zaveda stanja, ki je v Sloveniji ta trenutek in bo tudi trajalo naprej, glede na to, da smo predalpska dežela, da smo z vso specifiko, ki je prisotna v švicarskem in avstrijskem kmetijstvu in da tudi mi ne bomo, še dolgo ne, koncentrirali naše posesti na eno ozko število profesionalnih kmetij."
1990-07-30-ZbZdruDel-s004-03,109,"Prvotni predlog se je nanašal res samo na gozdove kmetov in agrarne skupnosti, vendar je bilo v postopku potem razširjeno to varstvo še na cerkvene gozdove, sedaj pa ob ocenitvi posledic menimo, da je treba te gozdove iz prepovedi sečnje izvzeti, ker se varstvo koristi cerkve do njenih prejšnjih gozdov zagotovi tudi na ta način, kot je sedaj predlagan, to je, da se v gozdovih lahko zakonito gospodarjenje z gozdovi nadaljuje, da se pa vzpostavi še posebna evidenca in poostri nadzor nad tem, da se bo dejansko gospodarilo v okviru gozdnogospodarskih načrtov in da se bo točno videlo, kolikšna je korist iz gospodarjenja z gozdovi po odbitju vseh stroškov."
